week_start,baseline,baseline_deterministic,sentiment,competitor_shock,noise,quarter_scale,spend_true_search_nonbrand,spend_planned_search_nonbrand,adstock_search_nonbrand,contrib_search_nonbrand,spend_true_search_brand,spend_planned_search_brand,adstock_search_brand,contrib_search_brand,spend_true_social,spend_planned_social,adstock_social,contrib_social,spend_true_display,spend_planned_display,adstock_display,contrib_display,spend_true_video,spend_planned_video,adstock_video,contrib_video,spend_true_affiliate,spend_planned_affiliate,adstock_affiliate,contrib_affiliate
2025-03-10,256119.81746119223,252117.88350751708,0.015748602114717358,0.0,18095.351355324263,1.1673810664791553,19120.180383568764,16378.696667777567,19555.66169467334,49610.23560449911,8595.997282052273,7533.808833547109,8402.881611930581,10564.416343995274,19906.160648282133,18274.212440550866,19628.544246899302,76960.70514062583,12409.572647084555,10630.267188170248,13283.60389112724,17683.29576861835,0.0,0.0,445.49899256488266,545.9039619306408,11929.734638438216,10219.22916260629,11593.006079718572,5277.452194904579
2025-03-17,260965.54785341048,257009.8636197711,0.015273934046007097,0.0,35993.64941036374,1.1673810664791553,14614.730144505513,12519.245483896559,15413.345659912777,42261.37155159218,5580.207831705075,5043.364024647383,6076.687941820848,8858.41802344733,15829.000080236514,12882.445311581934,17462.34421768566,71351.86275275056,10113.713329069038,8663.592051884309,11222.526341572946,15488.09924701164,0.0,0.0,0.0,0.0,8228.741036166944,7048.890265956593,8929.561386612699,4743.648310096929
2025-03-24,258540.3386244611,240391.1159316284,0.07278448399260065,0.0,34588.10723913926,1.1673810664791553,15161.805504930968,12987.880256323908,15202.462588003984,41824.64169280881,5637.415678920796,4096.770987470732,5714.67927926613,8542.711120214577,16225.398508764074,13807.625526453292,16756.77152543133,69349.16385341383,8461.864928293064,7248.5884611904985,9427.518202068833,13310.145111743517,0.0,0.0,0.0,0.0,5658.524916762992,4847.196069257159,6339.924530783854,4050.429653907707
2025-03-31,260365.40130815023,236339.60351872782,0.09681626540559019,0.0,-18623.41356057295,1.00149335797997,21288.825743710888,21257.081311703183,20305.071161418975,50718.939379418254,8868.563213365478,7537.687432824454,8313.82654595193,10507.796104758001,20064.263142427262,20297.439547425023,18642.185904910908,74503.46910735262,12867.835410667481,12848.647779973433,11664.412932146724,15985.348575772812,0.0,0.0,0.0,0.0,10181.57014379843,10166.388087021203,9381.305176749582,4844.692656520675
2025-04-07,248460.7126260302,231731.2568813976,0.0697064102338645,0.0,7822.194447714421,1.00149335797997,16646.79334732129,16621.97079459236,17238.09022901399,45773.43702691156,6186.051412347224,5542.366313308141,6560.305794476726,9256.496831224638,13479.546540994163,14096.300902913212,15698.781950492184,66169.83048075852,12250.957451207625,12232.689666477692,12045.777071203536,16402.561957164195,0.0,0.0,0.0,0.0,8605.232135466971,8592.400605455714,8766.898271749098,4706.034822881061
2025-04-14,254457.11789411653,231152.59165418491,0.0960542639161159,0.0,-25158.216238981884,1.00149335797997,18562.956082402634,18535.276279659454,18348.814595493008,47693.19294880883,9423.74237361503,7006.950500042227,8920.092493092623,10881.806171684118,19481.717668500085,19444.203094921108,17855.239765168364,72428.11862868143,14317.981961565452,14296.631972123187,13523.16120987201,17918.649480907217,0.0,0.0,0.0,0.0,7152.883036274728,7142.2171493001415,7489.10348679064,4385.068471927465
2025-04-21,243566.58335837154,227391.4243462244,0.06871747924682461,0.0,-67279.73183844064,1.00149335797997,14681.144428445232,14659.252916122541,15273.959421204021,41973.45514942771,6122.42119972374,5483.951859365734,6614.503623307241,9299.520956803235,13709.766919873538,14029.680453501162,15491.845810277006,65522.213408585485,12295.531130237501,12277.196880304635,12724.95187837671,17118.9060568336,0.0,0.0,0.0,0.0,8064.344954674987,8052.319958407827,7944.514638805607,4504.982056574429
2025-04-28,248215.7127536289,226309.08301421508,0.09239648870722185,0.0,10143.901322026413,1.00149335797997,12213.594540520116,12195.382468791558,12708.249212411269,36129.282157007496,6045.075879951998,4762.798758069321,6145.23252916119,8916.438114286117,10258.402100138284,11517.005562855826,12508.215150215467,55172.492056366296,9052.590237324774,9039.09163769594,10337.169345722437,14446.030156448292,0.0,0.0,0.0,0.0,5077.882100115906,5070.310311750928,5675.039098662707,3832.0666538636706
2025-05-05,242363.20301349642,221221.23977110858,0.09127415421881498,0.0,25032.432791917297,1.00149335797997,10270.42706159273,10255.112507494174,10664.458545523414,30686.691850967156,3118.1619110257484,3337.9208707284592,3650.593382899241,6383.235125720734,12166.249241852967,10903.00932958388,12313.101449063486,54426.27478591846,7327.792878232123,7316.866177737226,8380.459791748992,11919.658946099906,0.0,0.0,0.0,0.0,5145.1555445401245,5137.4834426440875,5255.5372031710685,3683.2015158727904
2025-05-12,241461.8334486367,233197.68298167046,0.03482490238205602,0.0,23650.1230904073,1.00149335797997,14428.134830009112,14406.620588189338,13819.80211996049,38791.44048686729,4920.804113219997,5478.697213250401,4697.386738099824,7562.81189624886,25504.57678363011,25562.76639889482,19833.313810319625,77451.66085211573,8714.639937884072,8701.645266486496,8597.739858554167,12215.496902711162,0.0,0.0,0.0,0.0,5648.577625130221,5640.154854869435,5566.702162537092,3794.4970402498748
2025-05-19,223100.0835001683,226080.77710169158,-0.013271880505833247,0.0,-27209.734802954572,1.00149335797997,17078.172759200683,17052.70696317713,16551.513904740455,44506.480460492254,5214.326008343745,5707.958758271877,5123.401555913798,7990.976523038924,34233.91541422055,32617.397526697798,28042.951415027106,92772.55742573147,11419.643938940768,11402.615751715412,10432.542973860463,14561.267090193116,0.0,0.0,0.0,0.0,6186.840843008878,6177.61545167693,6057.657847846475,3960.1916882959217
2025-05-26,222973.87086833964,226769.46805048842,-0.016879348601687858,0.0,11152.868389089477,1.00149335797997,13935.907996402157,13915.127729365206,14358.67512847351,40009.31215730051,4132.877164134194,4462.094141687995,4307.100505936239,7145.557864712047,12903.72055031761,13833.828251673987,19412.291205890775,76435.19076452323,10637.79523016491,10621.932881932968,10565.996602832614,14721.297529808893,0.0,0.0,0.0,0.0,7018.167785464536,7007.702776601839,6818.081017065925,4195.698692988421
2025-06-02,224823.52524297923,223422.35846180955,0.006251797934206275,0.0,-54499.090846997155,1.00149335797997,15101.584104342282,15079.065661306478,14981.505809268026,41359.85935371684,5338.642383025239,5876.669289116968,5157.204474646978,8023.806277118956,20393.384474263483,19808.005807035108,19971.617554597706,77779.64511023845,11140.82716132393,11124.214726491224,10939.749117010719,15161.972970619012,0.0,0.0,0.0,0.0,8986.805489009486,8973.404983070515,8535.03184857085,4651.234710764143
2025-06-09,227338.12387029425,226147.92637604795,0.0052491150561824644,0.0,23567.36606710669,1.00149335797997,27390.025401876785,19535.13091484198,25384.4043618339,56862.904548577164,5615.902098052336,5981.013834448073,5535.221769414642,8380.168676280542,19054.720806218633,15062.436452084217,19448.90139254451,76524.66897773492,14720.14998810521,10498.71450955431,13397.77375279354,17795.95405726208,0.0,0.0,0.0,0.0,8432.58524010606,8420.011149264868,8453.92620310421,4631.727524394631
2025-06-16,218205.98807159305,226272.40405979214,-0.03630008508259833,0.0,2834.6431047334763,1.00149335797997,22317.38080492356,15917.216187418724,22813.111736832732,54025.142251301404,4909.224291378145,5741.18917764584,5019.330992178528,7888.87136918623,38618.38934671338,23442.75559816569,30377.3356798212,95930.8014998696,16469.109149996406,11746.108248368284,15394.765937016824,19627.582566969002,0.0,0.0,0.0,0.0,7632.833960274888,7621.452403509146,7803.878200096406,4468.645243690716
2025-06-23,293688.714794298,309725.7132190224,-0.05316669654393168,0.0,-15340.332047823522,1.00149335797997,29368.900275821114,29325.10739268277,28309.271258477278,59546.04052218074,9881.226518343943,10551.489758665075,9026.067680039529,10944.525539917853,28557.500565956863,29026.398697632554,29339.997936897085,94578.5850168654,20489.364902879504,20458.812571864597,18707.291754977712,22156.62159205216,0.0,0.0,0.0,0.0,17779.485817623903,17752.974271826868,15701.436448402292,5885.442960150047
2025-06-30,289188.6991746665,312121.7559384548,-0.07631394171522182,0.0,26080.68922805827,0.8594950106547848,16746.916168991116,19484.599632792393,18615.769457132366,48131.85853396868,4431.200846593976,6679.8580683705495,5239.392006202921,8102.953850161148,19581.290900192267,20734.924019459384,23776.71391579076,85767.87378391682,11825.052679239718,13758.139992262546,14232.447777909352,18592.788315377737,0.0,0.0,0.0,0.0,7622.843490610017,8868.979337998418,9305.719935185081,4828.124763907296
2025-07-07,247196.67336328354,273219.2326577387,-0.10009025471643956,0.0,-3875.5834406103454,0.8594950106547848,14329.914411035172,16672.48120511867,15022.648221153437,41446.96420032401,3768.8363011973133,5885.079928078382,4027.492354353168,6830.647916550983,16622.18951382601,19115.729954607792,19698.067255523114,77128.11423051906,11461.741300134918,13335.43669020612,12430.929260703077,16812.927663376104,0.0,0.0,0.0,0.0,7282.704554703328,8473.236568476623,7704.125084558932,4442.501130273257
2025-07-14,281709.5733954486,275871.87384080817,0.020940125952458616,0.0,-7826.796465267236,0.8594950106547848,18855.01342374585,21937.31573773957,18235.578347120332,47504.5265270106,4625.069096504855,5441.272227996366,4519.961318447213,7376.2274313381195,13267.145710340894,17499.591460495903,16031.843322121818,67194.20705463384,9543.311821287964,11103.394089533609,10553.392001715489,14706.243358133393,0.0,0.0,0.0,0.0,8814.754263009949,10255.736396066624,8583.395698321372,4662.782553686652
2025-07-21,228524.6320374434,236075.76070090814,-0.03250877005350633,0.0,12736.04673731756,0.8594950106547848,10220.508688868877,11891.294960610227,11516.00507943306,33041.70693723377,3664.7162781034895,5116.592272171777,3815.1453340493745,6581.9400865880425,12902.107638668447,14454.738889595088,14247.624296493406,61441.91781896726,7787.089136321893,9060.07485766496,8754.733881749575,12426.885095639022,0.0,0.0,0.0,0.0,7507.493469193506,8734.77260033669,7731.617957901201,4449.73781738564
2025-07-28,226540.987332647,242417.2973420236,-0.06773472224304106,0.0,39203.125395985604,0.8594950106547848,15221.291834137235,17709.575559422123,14622.396775071065,40588.53106977172,3489.196579141427,6559.054405579482,3546.527707646812,6254.7693831908955,15814.125867756267,20073.906906782515,15140.715510790287,64403.43087549875,11147.014409104664,12969.260171286613,10310.200219007002,14413.312359378117,0.0,0.0,0.0,0.0,9571.99312880224,11136.764041841332,9188.61894400587,4802.192132399276
2025-08-04,203433.68819532136,219577.52738639363,-0.07636527484699748,0.0,24335.149434950912,0.8594950106547848,8743.13033296959,10172.403823855653,9693.411338658523,27850.62558619083,2012.9882795446053,3620.7276591496984,2282.722540372798,4496.846521930854,9800.206032425702,10750.851531588549,12096.155269526304,53586.150406546236,6896.422522009363,8023.807510826032,8090.556009146148,11519.057607029645,0.0,0.0,0.0,0.0,4511.425078587835,5248.925267350788,5485.745660338633,3766.0325397055585
2025-08-11,186340.33371480115,214408.49321036006,-0.14030828935373083,0.0,-12840.026594016133,0.8594950106547848,10900.744062544765,12682.731054180647,10705.59975885871,30803.334769791207,1566.5040359054494,3910.622073388479,1692.4797133485076,3526.6300967170246,11220.233668010836,14594.987301740337,11596.66711619203,51609.9404949214,6248.1322503453675,7269.538709230416,6892.60716433981,9794.655256153475,0.0,0.0,0.0,0.0,5677.380399443406,6605.483835349126,5637.460379909018,3819.1017370616564
2025-08-18,185428.53317577648,211649.86766063937,-0.13226379977743993,0.0,-33197.74267395424,0.8594950106547848,7711.849796454746,8972.535850533519,8195.737327475043,23182.37235423432,1533.8443025324043,3527.5021000881543,1561.7466856068072,3296.359895646701,7590.146036069606,9875.64234929147,9312.354629798572,41823.43584155407,5144.785081335271,5985.823090951796,5756.165578123386,8065.8201252293575,0.0,0.0,0.0,0.0,4589.621901213609,5339.905228440035,4807.900342951203,3513.5836791684474
2025-08-25,203889.726801345,214651.1699101434,-0.051434952174470173,0.0,-9856.888131436566,0.8594950106547848,9721.461576079484,11310.666677021698,9474.854828653783,27190.818219738914,1536.2395855454238,3186.0894661473767,1540.726029227499,3258.775906797716,9907.534872608454,12707.273671672003,9651.627877884423,43353.809764414495,6553.783088899353,7625.155478106286,6274.774679982655,8864.837778547893,0.0,0.0,0.0,0.0,4764.4167704730535,5543.2744942212075,4773.47496418383,3500.040753103053
2025-09-01,252293.91404893104,267060.36815621384,-0.0568799973341827,0.0,-34438.52510541342,0.8594950106547848,25194.5047036199,29313.14829207222,22653.697132157104,53832.00996967674,4961.397603828994,10169.30009181235,4359.735656077859,7203.307212920051,26100.491740608857,27123.29026040982,19028.911949315698,75485.46303650567,17398.56970801069,20242.78150812769,13507.489302920341,17903.372831517976,20044.639657940672,23321.414795264678,2004.4639657940677,4926.693086574563,12895.282783817442,15003.324770894822,11203.404120472047,5207.802063025199
2025-09-08,260679.4190390421,275547.24458241806,-0.05546772775313569,0.0,7135.090795675001,0.8594950106547848,15827.536405694465,18414.92528692709,16930.866377475606,45214.35469270148,4483.589672299207,6972.306181914915,4461.804988356978,7313.957574502652,34460.21540376539,33268.732399018845,27826.196234311283,92457.4635437644,11777.274690316695,13702.551549827465,12382.498666166168,16761.925968811815,15017.022517519279,17471.913543836556,6512.862166237097,22823.600600186266,6363.040796407883,7403.231801846481,7371.351706369394,4352.974111292144
2025-09-15,244942.1630831864,246995.7508576882,-0.008349019846868443,0.0,-214.57238519655309,0.8594950106547848,18225.59978426133,21205.00940473943,18016.328682647287,47134.76730640773,6745.909471611287,7433.361203952924,6344.158317961295,9081.786141700235,46058.45810767923,48170.99247178831,38220.183281237456,104048.54657723966,14044.308802027746,16340.18653735807,13463.00850249218,17859.92252385209,16477.286061265953,19170.892043588647,11415.37613288862,39874.577517981255,8816.644400933897,10257.93552218198,8515.571053452766,4646.570326064597
2025-09-22,243862.60651490279,245540.4727593104,-0.006856813491061268,0.0,-45929.19966747683,0.8594950106547848,12718.393085530739,14797.518226244907,13574.712086041061,38222.012593143314,5683.798196901049,5807.701644631548,5799.94894278027,8618.513764022666,14385.893433913992,16508.044041392903,24632.505920090927,87319.66836071694,12472.692168388652,14511.651625396455,12819.09707224029,17215.56472297028,11385.10223006836,13246.26913354029,13370.97363200843,45295.857927451834,6976.361099668754,8116.813958412611,7296.998628535771,4332.4676192991865
2025-09-29,240427.79428215188,251501.16190625905,-0.0450277966425052,0.0,19389.000157137278,0.9866528571044073,13410.26579979234,13591.67583941154,13436.845677228217,37897.378285697174,3629.288595322293,4215.20443325812,4011.086059247831,6811.7331783311,21394.723847985577,23845.036514016003,22786.717025731476,83868.3552274353,8562.196101611313,8678.022913488876,10051.250560162058,14096.196925931235,0.0,0.0,12496.989394844415,42966.4228009228,6285.376980130791,6370.403668192767,6496.110983288226,4098.896112662502
2025-10-06,249630.46434460994,246839.82963025814,0.011242018460659496,0.0,-11607.190964308154,0.9866528571044073,17625.292295319756,17863.721944763653,16948.30286081258,45246.42234912358,7974.180003083877,6756.334543536663,7277.111381513954,9801.621048247216,40531.15396904544,38238.192300863084,32902.76397425293,98917.48558509469,10972.804016241398,11121.240806461537,10650.445761783752,14821.833220955308,0.0,0.0,8885.376394697341,31688.558463163907,9169.68321261986,9293.72792729827,8612.743193254386,4669.759411871225
2025-10-13,264476.23051015264,255884.88974212293,0.03302368760196696,0.0,-38155.68909114522,0.9866528571044073,20395.606526327756,20671.5121529005,19838.409939597364,50035.610269272736,8366.945175733563,7244.913052298076,8175.254302355119,10418.490442272696,23124.400218725357,23639.302183964675,27328.375013201803,91718.67284825035,12813.757611617095,12987.098267999185,12057.037185461419,16414.714859531072,0.0,0.0,4848.790926573678,16100.67966852869,10701.407850139156,10846.17327470703,10266.31171902407,5029.302108065791
2025-10-20,269054.1471088893,253004.7673045197,0.061504318062409816,0.0,26632.752091100156,0.9866528571044073,12786.00113303221,12958.966308125939,13925.900166414114,39034.91316939894,5498.918914154816,4844.378368594292,5969.659564945463,8766.723698685504,13546.42749700511,14260.08744261896,19471.518399663357,76579.84204061153,8468.129976348406,8582.684289994724,9723.524327481626,13687.11111274085,0.0,0.0,2262.7149764205196,5843.581984174952,7358.363379115734,7457.905104243846,7964.12700598836,4510.001653559445
2025-10-27,254000.69726818262,256268.28253321297,-0.00888786221356059,0.0,-25911.56786449273,0.9866528571044073,12283.994421224474,12450.16860061105,12549.379883427066,35731.89259105138,4798.958967130438,5399.434928315402,5004.873503813235,7874.562432127626,19233.109425680796,18744.3827848503,19335.638748964633,76247.16525182938,8831.577245608065,8951.048164525317,9143.577098625006,12941.857807123093,15201.164641596128,15406.80142173606,2418.9172968883504,6414.398794625711,6469.282383949332,6556.796888963709,6780.6780431293655,4184.661161279822
2025-11-03,256746.50602325454,265320.7614174615,-0.03285027422325089,0.0,13469.95044304797,0.9866528571044073,18499.307890484506,18749.560959845185,17537.605674072867,46306.54360884915,4584.852048053528,6311.371884720476,4658.729625235738,7522.58787797742,31128.4660338716,35117.47603151312,26058.745139170664,89734.3646221689,12382.009587370907,12549.50968642525,11249.215423054513,15518.558530256985,14821.389132684908,15021.88842404225,5510.132118268892,18802.513268806026,7937.886140788169,8045.267475415808,7696.824580690464,4440.575479488353
2025-11-10,253951.91166785485,267488.22483951814,-0.051930621123507784,0.0,-21359.651551281153,0.9866528571044073,20482.61078832184,14828.352415974967,20006.60201289816,50284.54899637205,4783.407819757867,4912.181923761097,4761.478171641175,7628.984540634706,108019.02946745169,69466.68704818028,72783.90879396193,119343.81045025091,17021.079604749662,12322.382604833494,15002.099242146694,19287.375566944364,14134.21019237703,14325.413533851806,9679.11769488777,34403.0892637536,6937.107120085522,7030.950217327997,7095.366193046815,4275.893231736679
2025-11-17,256292.80987111834,267894.707990178,-0.04427344326853099,0.0,2582.243199323485,0.9866528571044073,27074.761916713593,19600.729390832712,25932.316993784134,57405.92193573112,7251.275651709977,6965.834465870924,6813.345155873468,9454.759698291176,65356.98253374946,46382.02040092814,68550.50401998483,118333.98518083684,22518.713075926695,16302.385320647043,19889.427196731143,22929.181792591637,18964.53760372533,19221.08416062541,12612.632683759568,43283.13483156978,13187.835370989349,13366.236438713131,11918.694462033793,5333.788067709271
2025-11-24,490338.7179427133,502972.2536605717,-0.02543859346833278,0.0,6427.124904054344,0.9866528571044073,36399.59930052071,36892.00212458202,34707.74545290849,63939.36370988023,14306.777652243638,12382.9076013175,12988.75775852677,12845.598330215467,35498.52340634496,33938.698973516846,49708.36040462469,111551.67008534196,23576.352606226803,23895.28640845152,22286.685162696303,24321.56147307361,33003.709584531956,33450.17383458457,16469.734925140536,52455.566514053506,15257.506951166166,15463.90591311248,14561.988704829286,5736.640601241087
2025-12-01,306986.7132870478,342984.77311900875,-0.11088158548614761,0.0,19037.986891606233,0.9866528571044073,33849.7003862468,24505.434960889357,33988.388424823104,63525.59727246185,7232.176839332711,8348.034243779828,8244.701898638945,10463.432145351599,42941.002964545754,24484.374818304892,45850.56513959034,109444.663599681,27599.600915054325,19980.685721081438,25741.15952068115,25987.254265129126,24947.754096359266,25285.239805188445,21221.419066862683,60737.31100871991,11703.684768173174,11862.008693230484,12299.106816173276,5397.527639151904
2025-12-08,246174.34404198508,272730.86819606496,-0.10244547762067845,0.0,-28486.32596620021,0.9866528571044073,34286.065127607646,24821.340498209513,34237.950874814036,63671.1065865692,8517.265621337297,8246.219053039633,8469.3243867166,10606.272744220154,28110.794262970405,23555.425450761537,35737.34981311496,101825.06273197658,21342.08268029173,15450.565679580046,22880.8798149408,24634.437845514058,20543.660156831756,20821.568608357895,24064.547952507015,64525.68389533269,11588.785291137126,11745.554890650668,11736.75454980557,5302.523426955182
2025-12-15,317940.8892639342,347101.97594421334,-0.08775313289070237,0.0,22377.915423471648,0.9866528571044073,32391.877147356565,32830.064712343774,32690.262808100142,62733.29499859419,7885.586850205962,8508.568831435492,7988.260449819464,10295.598405000103,27640.860875850376,31752.390200931375,31121.493910378635,96853.97243046886,19045.678258805365,19303.322462066266,20387.229264501133,23236.65362266746,26286.022681258524,26641.612084722263,24089.103314102413,64555.34907934168,13095.924443865391,13273.082168229696,12812.791604198914,5480.27297586349
2025-12-22,344996.1880145331,348375.8791669462,-0.009748641684227774,0.0,-37367.068954037364,0.9866528571044073,37569.90721316023,38078.1416104333,36781.197697723874,65040.879442440026,15328.30251810428,13622.019790272694,14037.262467482284,13236.728625802732,36676.8518772339,32735.544340463286,34288.73044731096,100392.74067286767,25418.363045826518,25762.215010883767,23658.490615771843,25026.427444833284,0.0,0.0,21756.481497195833,61507.41548475336,20504.777261897943,20782.1597173241,18902.43618043681,6243.276625460794
